id,uniqueid,adddate,lastmoddate,name,ownerid,userights,sortorder,parent,groupid,federationlevel,deleted
2096,1341859891441641,1412220044,1504804987,12.2 Exponential Functions,1,8,0,2094,0,1,0
2097,1341859917794346,1412220044,1504804987,12.3 Logarithmic Functions,1,8,0,2094,0,1,0
2098,1341859956092269,1412220044,1504804987,12.4 Properties of Logarithms,1,8,0,2094,0,1,0
2099,1341859981807340,1412220044,1504804987,12.5 Exponential and Logarithmic Equations,1,8,0,2094,0,1,0
2100,1274978629408248,1412220363,1504804987,Mayo: Pre-Algebra,1,8,0,486,0,1,0
2101,1275583821570955,1412220363,1504804987,Ch 1 Ratios Proportion & Measurement ,1,8,1,2100,0,1,0
2102,1274978801753258,1412220363,1504804987,1.1 Ratios and Rates,1,8,0,2101,0,1,0
2103,1275583588832805,1412220363,1504804987,1.2 Proportions,1,8,0,2101,0,1,0
2104,1275583748075557,1412220363,1504804987,1.3 Measurement (American units),1,8,0,2101,0,1,0
2105,1275583783210744,1412220363,1504804987,1.4 Measurement (Metric units),1,8,0,2101,0,1,0
2106,1275583907070484,1412220363,1504804987,1.5 Metric-American Conversion,1,8,0,2101,0,1,0
2107,1282795166208938,1412220363,1504804987,Chapter 1 Review,1,8,0,2101,0,1,0
2108,1275583922955842,1412220363,1504804987,Ch 2 Percents ,1,8,1,2100,0,1,0
2109,1309660580307866,1412220363,1504804987,2.1 Fractions Decimals Percents,1,8,0,2108,0,1,0
2110,1339432981641111,1412220363,1504804987,2.2  Solving Pecent eqn,1,8,0,2108,0,1,0
2111,1339433003530403,1412220363,1504804987,2.3 Applications of Percents,1,8,0,2108,0,1,0
2112,1339433019419904,1412220363,1504804987,2.4 Interest,1,8,0,2108,0,1,0
2113,1275583982344814,1412220363,1504804987,Ch 4 Formulas & Graphing ,1,8,1,2100,0,1,0
2114,1308327183169436,1412220363,1504804987,4.1 Geometric Formulas,1,8,0,2113,0,1,0
2115,1308954695451992,1412220363,1504804987,4.2 Solving Formulas,1,8,0,2113,0,1,0
2116,1308954707882112,1412220363,1504804987,4.3 Graphing Ordered Pairs,1,8,0,2113,0,1,0
2117,1308954722304787,1412220363,1504804987,4.4 Ordered Pairs as Solutions to Equations,1,8,0,2113,0,1,0
2118,1308954736391436,1412220363,1504804987,4.5 Graphing Linear Equations,1,8,0,2113,0,1,0
2119,1371913450942967,1412220363,1504804987,Pre-Test,1,8,0,2100,0,1,0
2120,1302217984690190,1412220363,1504804987,Mayo: Arithmetic,1,8,0,486,0,1,0
2121,1302217998127869,1412220363,1504804987,Ch 1 Whole Numbers,1,8,0,2120,0,1,0
2122,1303671870856335,1412220363,1504804987,1.5 Multiplying and Dividing Whole Numbers,1,8,0,2121,0,1,0
2123,1303671940211841,1412220363,1504804987,1.1 Intro to Whole Numbers,1,8,0,2121,0,1,0
2124,1311106133438223,1412220363,1504804987,1.6 More Multiplying and Dividing Whole Numbers,1,8,0,2121,0,1,0
2125,1311694127215018,1412220363,1504804987,"1.2 Rounding, Charts and Graphs",1,8,0,2121,0,1,0
2126,1311694140037886,1412220363,1504804987,1.3 Adding and Subtracting Whole Numbers,1,8,0,2121,0,1,0
2127,1311694153061575,1412220363,1504804987,1.4 More Adding and Subtracting Whole Numbers,1,8,0,2121,0,1,0
2128,1311694173966083,1412220363,1504804987,1.7 Order of Operations,1,8,0,2121,0,1,0
2129,1311694184191108,1412220363,1504804987,1.8 Solving Equations,1,8,0,2121,0,1,0
2130,1313607930950593,1412220363,1504804987,1.9 Estimating,1,8,0,2121,0,1,0
2131,1326125763211575,1412220363,1504804987,QuickDrill,1,8,0,2121,0,1,0
2132,1340248691752203,1412220363,1504804987,Chapter Test Questions,1,8,0,2121,0,1,0
2133,1303671794979414,1412220363,1504804987,Ch 2 Signed Numbers,1,8,0,2120,0,1,0
2134,1303671951479117,1412220363,1504804987,2.1 An Introduction to Integers,1,8,0,2133,0,1,0
2135,1313786068201917,1412220363,1504804987,2.2 Addition of Integers,1,8,0,2133,0,1,0
2136,1313973754490894,1412220363,1504804987,2.3 Subtraction of Integers,1,8,0,2133,0,1,0
2137,1314117105610605,1412220363,1504804987,2.4 Multiplication and Division of Integers,1,8,0,2133,0,1,0
2138,1314368114611206,1412220363,1504804987,2.5 Order of Operations with Integers,1,8,0,2133,0,1,0
2139,1314368133907627,1412220363,1504804987,2.6 Solving Equations with Integers,1,8,0,2133,0,1,0
2140,1340378081802737,1412220363,1504804987,Chapter Test Questions,1,8,0,2133,0,1,0
2141,1303671807583884,1412220363,1504804987,Ch 3 Fractions,1,8,0,2120,0,1,0
2142,1303671960884006,1412220363,1504804987,3.1 The LCD and GCF,1,8,0,2141,0,1,0
2143,1314371078741874,1412220363,1504804987,3.2 An Introduction to Fractions,1,8,0,2141,0,1,0
2144,1314371087516702,1412220363,1504804987,3.3 Comparing Fractions,1,8,0,2141,0,1,0
2145,1314371099399215,1412220363,1504804987,3.4 Adding Fractions and Mixed Numbers,1,8,0,2141,0,1,0
2146,1314371111535670,1412220363,1504804987,3.5 Subtracting Fractions and Mixed Numbers,1,8,0,2141,0,1,0
2147,1314371123109099,1412220363,1504804987,3.6 Multipling Fractions and Mixed Numbers,1,8,0,2141,0,1,0
2148,1314371133088011,1412220363,1504804987,3.7 Dividing Fractions and Mixed Numbers,1,8,0,2141,0,1,0
2149,1314371142921742,1412220363,1504804987,3.8 Order of Operaqtions with Fractions,1,8,0,2141,0,1,0
2150,1314371157159180,1412220363,1504804987,3.9 Solving Equations with Fractions,1,8,0,2141,0,1,0
2151,1340378067439784,1412220363,1504804987,Chapter Test Questions,1,8,0,2141,0,1,0
2152,1303671979539335,1412220363,1504804987,Ch 4 Decimals,1,8,0,2120,0,1,0
2153,1303671987452335,1412220363,1504804987,4.1 An Introduction to Decimal Numbers,1,8,0,2152,0,1,0
2154,1314371181725961,1412220363,1504804987,4.2 Adding and Subtracting Decimal Numbers,1,8,0,2152,0,1,0
2155,1314371190913643,1412220363,1504804987,4.3 Multiplying Decimal Numbers,1,8,0,2152,0,1,0
2156,1314371199698236,1412220363,1504804987,4.4 Dividing Decimal Numbers,1,8,0,2152,0,1,0
2157,1314371207662754,1412220363,1504804987,4.5 Converting and Comparing Fractions and Decimal Numbers,1,8,0,2152,0,1,0
2158,1314371221393800,1412220363,1504804987,4.6 Order of Operation with Decimal Numbers,1,8,0,2152,0,1,0
2159,1314371230995163,1412220363,1504804987,4.7 Solving Equations with Decimal Numbers,1,8,0,2152,0,1,0
2160,1314371238764975,1412220363,1504804987,4.8 Estimating,1,8,0,2152,0,1,0
2161,1314371246707268,1412220363,1504804987,4.9 Roots,1,8,0,2152,0,1,0
2162,1314371258438625,1412220363,1504804987,4.10 Real Numbers,1,8,0,2152,0,1,0
2163,1340378090990291,1412220363,1504804987,Chapter Test Questions,1,8,0,2152,0,1,0
2164,1316201436825383,1412220363,1504804987,0-README,1,8,0,2120,0,1,0
2165,1323445952942996,1412220363,1504804987,Study Skills,1,8,0,2120,0,1,0
2166,1340755653214513,1412220363,1504804987,Final Test Questions,1,8,0,2120,0,1,0
2185,1413994550857037,1413994550,1504805299,Unit 03 - Circular Motion and Gravitation,1,8,1,1961,0,1,0
2191,1415130587932717,1415130587,1504805299,Unit 04 - Electric Current,1,8,1,1964,0,1,0
2196,1415301780942970,1415301780,1504805299,Unit 04 - Energy,1,8,1,1961,0,1,0
2273,1420636495543087,1420636495,1504805299,Unit 05 - Momentum,1,8,1,1961,0,1,0
2274,1420657254066286,1420657254,1504805299,Unit 05 - Electrostatics,1,8,1,1964,0,1,0
2277,1421082810654022,1421082810,1504805299,Conceptual Physics,1,8,1,3228,0,1,0
2278,1421082957813538,1421082957,1504805299,Unit 06 - Circular Motion,1,8,1,2277,0,1,0
2281,1421243931897949,1421243931,1504805299,Unit 07 - Gravity,1,8,1,2277,0,1,0
2293,1421629993354290,1421629993,1504804987,OLI Statistics,1,8,0,486,0,1,0
2299,1422574963601365,1422574963,1504805299,Unit 06 - Static Electicity,1,8,0,1961,0,1,0
2320,1423576952999876,1423576952,1504805299,Unit 07 - Electric Current and Circuits,1,8,1,1961,0,1,0
2322,1423675331539193,1423675331,1504805299,Unit 06 - Electromagnetism,1,8,1,1964,0,1,0
2324,1423831296635894,1423831296,1504805299,Unit 08 - Energy,1,8,1,2277,0,1,0
2348,1425513522871545,1425513522,1504805299,Unit 07 - Atomic and Nuclear Physics,1,8,1,1964,0,1,0
2369,1426974561422383,1426974561,1504805299,"Unit 08 - Periodic Motion, Waves and Sound",1,8,1,1961,0,1,0
2401,1427998528441389,1427998528,1504805299,Unit 10 - Current Electricity,1,8,0,2277,0,1,0
2413,1428964397041391,1428964397,1504805299,Unit 09 - Rotational Motion,1,8,1,1961,0,1,0
2469,1430412177706636,1430412177,1504805299,Unit 11 - Waves and Sound,1,8,1,2277,0,1,0
2473,1430753626954518,1430753626,1504804987,Stats using Tech,1,8,0,486,0,1,0
2481,1373061154466228,1430972918,1504804987,Intro and Intermediate Algebra (Yakima Valley),1,8,0,486,0,1,0
2482,1373061182281713,1430972918,1504804987,Ch 1 Introduction to Algebra,1,8,1,2481,0,1,0
2483,1373061256355979,1430972918,1504804987,1.1 Introducing the Language of Alegbra,1,8,0,2482,0,1,0
2484,1373061274673843,1430972918,1504804987,1.2 Fractions,1,8,0,2482,0,1,0
2485,1373061287853033,1430972918,1504804987,1.3 The Real Numbers,1,8,0,2482,0,1,0
2486,1373061300472316,1430972918,1504804987,1.4 Adding Real Numbers,1,8,0,2482,0,1,0
2487,1373061309856872,1430972918,1504804987,1.5 Subtracting Real Numbers,1,8,0,2482,0,1,0
2488,1373061318998363,1430972918,1504804987,1.6 Multipling and Dividing Real Numbers,1,8,0,2482,0,1,0
2489,1373061352773693,1430972918,1504804987,1.7 Exponents and Order of Operations,1,8,0,2482,0,1,0
2490,1373061381733870,1430972918,1504804987,1.8 Algebraic Expressions,1,8,0,2482,0,1,0
2491,1373061393059620,1430972918,1504804987,1.9 Simplifing Algebraic Expressions,1,8,0,2482,0,1,0
2492,1373061192294107,1430972918,1504804987,Ch 2 Equations and Inequalities in one variable,1,8,0,2481,0,1,0
2493,1373061414800767,1430972918,1504804987,2.1 Solving Equations,1,8,0,2492,0,1,0
2494,1373061424550971,1430972918,1504804987,2.2 More Solving Equations,1,8,0,2492,0,1,0
2495,1373061435130928,1430972918,1504804987,2.3 Percent Applications,1,8,0,2492,0,1,0
2496,1373061443982321,1430972918,1504804987,2.4 Formulas,1,8,0,2492,0,1,0
2497,1373061452790243,1430972918,1504804987,2.5 Problem Solving,1,8,0,2492,0,1,0
2498,1373061461658603,1430972918,1504804987,2.6 More Problem Solving,1,8,0,2492,0,1,0
2499,1373061472561874,1430972918,1504804987,2.7 Solving Inequalities in one variable,1,8,0,2492,0,1,0
2500,1373061201525867,1430972918,1504804987,Ch 3 Graphing Linear Equations and Inequalities in two variables,1,8,0,2481,0,1,0
2501,1373061491051611,1430972918,1504804987,3.1 XY Coordinate System,1,8,0,2500,0,1,0
2502,1373061507967167,1430972918,1504804987,3.2 Graphing Linear Equations,1,8,0,2500,0,1,0
2503,1373061519335052,1430972918,1504804987,3.3 Intercepts,1,8,0,2500,0,1,0
2504,1373061534002547,1430972918,1504804987,3.4 Slope and Rate of Change,1,8,0,2500,0,1,0
2505,1373061547109769,1430972918,1504804987,3.5 Slope-Intercept Form of a Line,1,8,0,2500,0,1,0
2506,1373061559557370,1430972918,1504804987,3.6 Point-Slope Form of a Line,1,8,0,2500,0,1,0
2507,1373219233903903,1430972918,1504804987,3.7 (See section 4.5-1 inequality),1,8,0,2500,0,1,0
2508,1373061210331423,1430972918,1504804987,Ch 4 systems of Linear Equations and Inequalities,1,8,1,2481,0,1,0
2509,1373061584381694,1430972918,1504804987,4.5-1 inequality (Sec 3.7 in book),1,8,0,2508,0,1,0
2510,1373061660364778,1430972918,1504804987,4.1 Solve 2x2 systems by Graphing,1,8,0,2508,0,1,0
2511,1373061669792639,1430972918,1504804987,4.2 Solve 2x2 systems by Substitution,1,8,0,2508,0,1,0
2512,1373061680751176,1430972918,1504804987,4.3 Solve 2x2 systems by Addition (Elimination),1,8,0,2508,0,1,0
2513,1373061692334511,1430972918,1504804987,4.4 2x2 Systems Applications,1,8,0,2508,0,1,0
2514,1373061702250149,1430972918,1504804987,4.5-2 inequality,1,8,0,2508,0,1,0
2515,1373061219890654,1430972918,1504804987,Ch 5 Exponents and Polynomials,1,8,0,2481,0,1,0
2516,1373061713350197,1430972918,1504804987,5.1 Exponent Rules,1,8,0,2515,0,1,0
2517,1373061745106125,1430972918,1504804987,5.2 Zero and Negative Exponents,1,8,0,2515,0,1,0
2518,1373061753802919,1430972918,1504804987,5.3 Scientific Notation,1,8,0,2515,0,1,0
2519,1373061775985221,1430972918,1504804987,5.5 Adding and Subtracting Polynomials,1,8,0,2515,0,1,0
2520,1373061788533479,1430972918,1504804987,5.6 Multipling Polynomials,1,8,0,2515,0,1,0
2521,1373061799569290,1430972918,1504804987,5.7 Special Products,1,8,0,2515,0,1,0
2522,1373061809499227,1430972918,1504804987,5.8 Dividing Polynomials,1,8,0,2515,0,1,0
2523,1373061615365478,1430972918,1504804987,Ch 6 Factoring,1,8,0,2481,0,1,0
2524,1373061824269887,1430972918,1504804987,6.1 The GCF - Factor by Grpuping,1,8,0,2523,0,1,0
2525,1373061834047101,1430972918,1504804987,6.2 Factoring x^2+bx+c,1,8,0,2523,0,1,0
2526,1373061843463286,1430972918,1504804987,6.3 Factoring ax^2+bx+c,1,8,0,2523,0,1,0
2527,1373061853252658,1430972918,1504804987,6.4 Factoring Perfect Square Trinomials and Difference of Squares,1,8,0,2523,0,1,0
2528,1373061878900395,1430972918,1504804987,6.7 Solving Quadratic Equations by Factoring,1,8,0,2523,0,1,0
2529,1373061887799441,1430972918,1504804987,6.8 Applications of Quadratic Equations,1,8,0,2523,0,1,0
2530,1373063066768647,1430972918,1504804987,Ch 7 Rational Expressions and Equations,1,8,1,2481,0,1,0
2531,1373063093804931,1430972918,1504804987,7.3 Addition and Subtraction with Like Denominators,1,8,0,2530,0,1,0
2532,1373063129666407,1430972918,1504804987,7.4 Addition and Subtraction with Unlike Denominators,1,8,0,2530,0,1,0
2533,1373063178534002,1430972918,1504804987,7.6 Solving Rational Equations,1,8,0,2530,0,1,0
2534,1373063196214558,1430972918,1504804987,7.5 Complex Fractions,1,8,0,2530,0,1,0
2535,1373063250090668,1430972918,1504804987,7.7 Problem Solving,1,8,0,2530,0,1,0
2536,1373063276541719,1430972918,1504804987,7.8 Proportions and Similar Triangles,1,8,0,2530,0,1,0
2537,1373063460668523,1430972918,1504804987,"Ch 8 Functions, Compound Inequalities, and Variation",1,8,1,2481,0,1,0
2538,1373213295666885,1430972918,1504804987,8.9 Variation,1,8,0,2537,0,1,0
2539,1373214425162938,1430972918,1504804987,8.2 Functions,1,8,0,2537,0,1,0
2540,1373214437878833,1430972918,1504804987,8.3 Graphs of Functions,1,8,0,2537,0,1,0
2541,1373214448661678,1430972918,1504804987,8.4 Solving Compound Inequalities,1,8,0,2537,0,1,0
2542,1373214460385840,1430972918,1504804987,8.5 Solving Absolute Value Equations,1,8,0,2537,0,1,0
2543,1373063471432854,1430972918,1504804987,Ch 9 Radical Expressions and Equations,1,8,1,2481,0,1,0
2544,1373063484049903,1430972918,1504804987,9.1 Radical Expressions and Radical Functions,1,8,0,2543,0,1,0
2545,1373063497770961,1430972918,1504804987,9.2 Radical Exponents,1,8,0,2543,0,1,0
2546,1373063513847837,1430972918,1504804987,9.5 Solving Radical Equations,1,8,0,2543,0,1,0
2547,1373063612510064,1430972918,1504804987,9.7 Complex Number (opt),1,8,0,2543,0,1,0
2548,1373063646319665,1430972918,1504804987,9.3 Simplifying Radical Expressions (opt),1,8,0,2543,0,1,0
2549,1373063690057337,1430972918,1504804987,9.4 Multiplying and Dividing Radical Expressions (opt),1,8,0,2543,0,1,0
2550,1389371339611608,1430972918,1504804987,9.6 Geometic Applications of Radicals,1,8,0,2543,0,1,0
2551,1373063725923950,1430972918,1504804987,Ch 10 Quadratic Equations and Functions,1,8,1,2481,0,1,0
2552,1373063743938630,1430972918,1504804987,10.2 Quadratic Formula,1,8,0,2551,0,1,0
2553,1373063754360992,1430972918,1504804987,10.3 Discriminant and Quadratic in Form,1,8,0,2551,0,1,0
2554,1373063764984663,1430972918,1504804987,10.4 Quadratic Functions and their Graphs,1,8,0,2551,0,1,0
2555,1389371395972626,1430972918,1504804987,10.1 The Square Root Property,1,8,0,2551,0,1,0
2556,1373063788925696,1430972918,1504804987,Ch 11 Exponential and Logarithmic Functions,1,8,1,2481,0,1,0
2557,1373063799114856,1430972918,1504804987,11.3 Exponential Functions,1,8,0,2556,0,1,0
2558,1373063858964884,1430972918,1504804987,11.1 Algebra and Composition of Functions (opt),1,8,0,2556,0,1,0
2559,1373063913474213,1430972918,1504804987,11.6 Properties of Logarithms  (opt),1,8,0,2556,0,1,0
2560,1373063969983472,1430972918,1504804987,11.4 Logarithmic Functions,1,8,0,2556,0,1,0
2561,1373064003401223,1430972918,1504804987,11.7 Exponential and Logarithmic Equations,1,8,0,2556,0,1,0
2562,1386959226796779,1430972918,1504804987,11.2 Inverse functions (opt),1,8,0,2556,0,1,0
2563,1386960074179452,1430972918,1504804987,11.5 Base-e  Exponential and Logarithmic Functions,1,8,0,2556,0,1,0
2585,1431559114237032,1431559114,1504805299,Unit 01 - Kinematics,1,8,1,1961,0,1,0
2903,1326231177873192,1437439634,1504804987,3.2 Properties of Real Numbers,1,8,1,3994,0,1,0
2904,1339689502996111,1437439634,1504804987,3.3 Simplifying Variable Expressions,1,8,1,3994,0,1,0
2905,1339689532877404,1437439634,1504804987,3.4 Solving First-Degree Equations,1,8,1,3994,0,1,0
2906,1339689551809024,1437439634,1504804987,3.5 Solving Complex First-Degree Equations,1,8,1,3994,0,1,0
2907,1339689577140871,1437439634,1504804987,3.6 Solving General First-Degree Equations,1,8,1,3994,0,1,0
2908,1339689625647205,1437439634,1504804987,3.7 Properties of Real Numbers,1,8,1,3994,0,1,0
2909,1339689644189633,1437439634,1504804987,3.8 Application Problems,1,8,1,3994,0,1,0
2910,1342413733879644,1437439634,1504804987,3.1 Signed Numbers ,1,8,1,3994,0,1,0
2918,1438790531181227,1438790531,1504805299,Physics Honors,1,8,1,3228,0,1,0
2919,1438790561078027,1438790561,1504805299,Unit 01 - Kinematics,1,8,1,2918,0,1,0
2929,1439334487811598,1439334487,1504805299,Unit 00 - Math of Physics,1,8,1,2918,0,1,0
2934,1439567454464767,1439567454,1504804987,OpenIntro Textbook Problems,1,8,0,1219,0,1,0
2937,1439908742862557,1439908742,1504805299,Unit 01 - Linear Motion,1,8,1,2277,0,1,0
3027,1443277607626933,1443277607,1504805299,Unit 02 - Newtons 1st and 2nd Laws,1,8,1,2918,0,1,0
3042,1443803851293428,1443803851,1504805299,Unit 02 - Newtons 1st and 2nd Laws,1,8,1,2277,0,1,0
3130,1445880939672825,1445880939,1504805299,ECTC,1,8,0,3226,0,1,0
3131,1445963794639306,1445963794,1504805299,Unit 03 - 2D Vectors,1,8,1,2918,0,1,0
3146,1446742969227223,1446742969,1504805299,Unit 03 - Impulse Momentum Third Law,1,8,1,2277,0,1,0
3164,1447631701089354,1447631701,1504804987,Pierce Math 96,1,8,0,486,0,1,0
3169,1447936670863882,1447936670,1504805299,Unit 04 - Motion in 2D,1,8,0,2277,0,1,0
3218,1450214317695348,1450214317,1504805299,Classification of Matter,1,8,0,3270,0,1,0
3220,1450214800290100,1450214800,1504805299,Scientific Notation,1,8,0,3270,0,1,0
3221,1450214847648183,1450214847,1504805299,Significant Figures,1,8,0,3270,0,1,0
3222,1450214872336613,1450214872,1504805299,Dimensional Analysis,1,8,0,3270,0,1,0
3224,1450215295200074,1450215295,1504805299,Physical and Chemical Properties of Matter,1,8,0,3270,0,1,0
3225,1450215307590223,1450215307,1504805299,Units of Measurement,1,8,0,3270,0,1,0
3226,1450375857969131,1450375857,1504805299,Contributed Libraries,1,8,1,0,0,1,0
3228,1450472354371147,1450472354,1504805299,Hasselberg Steve,1,8,0,3226,0,1,0
3270,1451948458557202,1451948458,1504805299,Essential Ideas,1,8,0,1718,0,1,0
3271,1451948617594463,1451948617,1504805299,Temperature,1,8,0,3270,0,1,0
3329,1452567913375222,1452567913,1504805299,YMG Elem Videos,1,8,1,3378,0,1,0
3330,1452625467992722,1452625467,1504805299,Atomic Structure,1,8,0,1739,0,1,0
3331,1452625495630590,1452625495,1504805299,Periodic Table,1,8,0,1739,0,1,0
3332,1452625546548145,1452625546,1504805299,Chemical Bonds,1,8,0,1739,0,1,0
3333,1452625566652573,1452625566,1504805299,Chemical Formulas,1,8,0,1739,0,1,0
3335,1452631080354949,1452631080,1504805299,Covalent Compounds,1,8,0,3333,0,1,0
3336,1452631108947158,1452631108,1504805299,Type I Ionic Compounds,1,8,0,3333,0,1,0
3337,1452631128175406,1452631128,1504805299,Type II Ionic Compounds,1,8,0,3333,0,1,0
3338,1452631155923285,1452631155,1504805299,Polyatomic Ion Containing Compounds,1,8,0,3333,0,1,0
3339,1452631230971398,1452631230,1504805299,Acids,1,8,0,3333,0,1,0
3340,1452631246215807,1452631246,1504805299,Bases,1,8,0,3333,0,1,0
3341,1452631256591466,1452631256,1504805299,Molecular Nomenclature,1,8,0,1739,0,1,0
3342,1452631273941378,1452631273,1504805299,Covalent Compounds,1,8,0,3341,0,1,0
3343,1452631286816328,1452631286,1504805299,Type I Ionic Compounds,1,8,0,3341,0,1,0
3344,1452631298896376,1452631298,1504805299,Type II Ionic Compounds,1,8,0,3341,0,1,0
3345,1452631328179716,1452631328,1504805299,Polyatomic Ion Containing Compounds,1,8,0,3341,0,1,0
3346,1452631345341506,1452631345,1504805299,Acids,1,8,0,3341,0,1,0
3347,1452631355857452,1452631355,1504805299,Bases,1,8,0,3341,0,1,0
3348,1452643522657375,1452643522,1504805299,Composition of Substances and Solutions,1,8,0,1718,0,1,0
3349,1452643535992190,1452643535,1504805299,Atomic Mass,1,8,0,3348,0,1,0
3350,1452643548210434,1452643548,1504805299,Stoichiometry/The Mole,1,8,0,3348,0,1,0
3351,1452643575760184,1452643575,1504805299,Percent Composition,1,8,0,3348,0,1,0
3352,1452643587260978,1452643587,1504805299,Empirical Formulas,1,8,0,3348,0,1,0
3353,1452643601067835,1452643601,1504805299,Solution Concentration: Molarity,1,8,0,3348,0,1,0
3354,1452643617255614,1452643617,1504805299,Solution Concentration: Molality Mass Percent PPM,1,8,0,3348,0,1,0
3378,1453485555874320,1453485555,1504805299,Julies Library,1,8,0,3226,0,1,0
3379,1453490428752542,1453490428,1504805299,Electronic Structure,1,8,0,1718,0,1,0
3380,1453490452456134,1453490452,1504805299,Electron Configuration,1,8,0,3379,0,1,0
3390,1453838504346063,1453838504,1504805299,Stoichiometry of Chemical Reactions,1,8,0,1718,0,1,0
3391,1453838519368362,1453838519,1504805299,Balancing Chemical Equations,1,8,0,3390,0,1,0
3392,1453838537682924,1453838537,1504805299,Solubility Rules,1,8,0,3390,0,1,0
3393,1453838556205693,1453838556,1504805299,Oxidation Rules,1,8,0,3390,0,1,0
3394,1453838613125723,1453838613,1504805299,Classification of Chemical Reactions,1,8,0,3390,0,1,0
3395,1453838634953584,1453838634,1504805299,Stoichiometry,1,8,0,3390,0,1,0
3396,1453838647577678,1453838647,1504805299,Reaction Yields,1,8,0,3390,0,1,0
3398,1453838671755577,1453838671,1504805299,Orbital Diagrams,1,8,0,3379,0,1,0
3399,1453838684244918,1453838684,1504805299,Quantum Numbers,1,8,0,3379,0,1,0
3434,1455289031601169,1455289031,1504805299,Physics Library,1,8,0,0,0,1,0
3435,1455289051317768,1455289051,1504805299,Introduction: The Nature of Science and Physics,1,8,1,3434,0,1,0
3436,1455289060233730,1455289060,1504805299,One-Dimensional Kinematics,1,8,1,3434,0,1,0
3437,1455289072680638,1455289072,1504805299,Two-Dimensional Kinematics,1,8,1,3434,0,1,0
3438,1455289082984712,1455289082,1504805299,Dynamics: Force and Newtons Laws of Motion,1,8,1,3434,0,1,0
3439,1455289100161070,1455289100,1504805299,Uniform Circular Motion and Gravitation,1,8,1,3434,0,1,0
3440,1455289109873649,1455289109,1504805299,"Work, Energy, and Energy Resources",1,8,1,3434,0,1,0
3441,1455289122953046,1455289122,1504805299,Linear Momentum and Collisions,1,8,1,3434,0,1,0
3442,1455289132288563,1455289132,1504805299,Statics and Torque,1,8,1,3434,0,1,0
3443,1455289142682297,1455289142,1504805299,Rotational Motion and Angular Momentum,1,8,1,3434,0,1,0
3444,1455289157386381,1455289157,1504805299,Fluid Statics,1,8,1,3434,0,1,0
3445,1455289168145815,1455289168,1504805299,Fluid Dynamics,1,8,1,3434,0,1,0
3446,1455289178358100,1455289178,1504805299,Temperature Kinetic Theory and the Gas Laws,1,8,1,3434,0,1,0
3447,1455289188472925,1455289188,1504805299,Heat and Heat Transfer Methods,1,8,1,3434,0,1,0
3448,1455289195825602,1455289195,1504805299,Thermodynamics,1,8,1,3434,0,1,0
3449,1455289218368789,1455289218,1504805299,Oscillatory Motion and Waves,1,8,1,3434,0,1,0
3450,1455289232547129,1455289232,1504805299,Physics of Sound,1,8,1,3434,0,1,0
3451,1455289240309396,1455289240,1504805299,Electric Charge and Electric Field,1,8,1,3434,0,1,0
3452,1455289252728460,1455289252,1504805299,Electric Potential and Electric Field,1,8,1,3434,0,1,0
3453,1455289260570501,1455289260,1504805299,Electric Current Resistance and Ohms Law,1,8,1,3434,0,1,0
3454,1455289271208258,1455289271,1504805299,Circuits and DC Instruments,1,8,1,3434,0,1,0
3455,1455289280879926,1455289280,1504805299,Magnetism,1,8,1,3434,0,1,0
3456,1455289288151186,1455289288,1504805299,Electromagnetic Induction and AC Circuits,1,8,1,3434,0,1,0
3457,1455289294328518,1455289294,1504805299,Electromagnetic Waves,1,8,1,3434,0,1,0
3458,1455289301232592,1455289301,1504805299,Geometric Optics,1,8,1,3434,0,1,0
3459,1455289314121029,1455289314,1504805299,Wave Optics,1,8,1,3434,0,1,0
3460,1455289320648517,1455289320,1504805299,Special Relativity,1,8,1,3434,0,1,0
3461,1455289326848628,1455289326,1504805299,Introduction to Quantum Physics,1,8,1,3434,0,1,0
3462,1455289334146426,1455289334,1504805299,Atomic Physics,1,8,1,3434,0,1,0
3463,1455289341456856,1455289341,1504805299,Radioactivity and Nuclear Physics,1,8,1,3434,0,1,0
3464,1455289348945334,1455289348,1504805299,Particle Physics,1,8,1,3434,0,1,0
3465,1455289355240816,1455289355,1504805299,Frontiers of Physics,1,8,1,3434,0,1,0
3466,1455289412737196,1455289412,1504805299,Physical Quantities and Units,1,8,1,3435,0,1,0
3467,1455289427377457,1455289427,1504805299,Accuracy Precision and Significant Figures,1,8,1,3435,0,1,0
3468,1455289450353856,1455289450,1504805299,Distance and Displacement,1,8,1,3436,0,1,0
3469,1455289463712210,1455289463,1504805299,Vectors Scalars and Coordinate Systems,1,8,1,3436,0,1,0
3470,1455289472138701,1455289472,1504805299,Time Velocity and Speed,1,8,1,3436,0,1,0
3471,1455289483342766,1455289483,1504805299,Acceleration,1,8,1,3436,0,1,0
3472,1455289542272773,1455289542,1504805299,Graphical Analysis of One-Dimensional Motion,1,8,1,3436,0,1,0
3473,1455289560496428,1455289560,1504805299,Distance and Displacement,1,8,1,3437,0,1,0
3474,1455289570401932,1455289570,1504805299,Time Velocity and Speed,1,8,1,3437,0,1,0
3475,1455289588011567,1455289588,1504805299,Acceleration,1,8,1,3437,0,1,0
3476,1455289598816120,1455289598,1504805299,Projectile Motion,1,8,1,3437,0,1,0
3479,1455289681143787,1455289681,1504805299,Newtons three Laws,1,8,1,3438,0,1,0
